증상,병명
"노인성 치매의 증상은 크게 인지기능 저하 증상, 정신행동 증상, 신경학적 증상 및 신체적 증상으로 나눌 수 있다. 인지기능 저하 증상에는 기억력 감퇴, 언어 능력 저하, 시공간파악능력 저하, 판단력 및 일상생활 수행 능력의 저하 등이 포함된다. 정신행동 증상에는 성격변화, 무감동, 우울, 불안, 망상, 환각, 배회, 공격성, 자극 과민성, 이상 행동, 식이 변화, 수면 장애 등의 성격이나 정서 혹은 행동 문제들이 포함된다. 신경학적 증상으로 편측 운동마비, 편측감각저하, 시야장애, 안면 마비, 발음 이상, 삼키기 곤란, 보행장애, 사지 경직 등이 있으며, 대소변 실금, 낙상, 욕창, 폐렴, 요도감염, 패혈증 등의 신체적 증상이 합병증으로 나타나기도 한다.노인성 치매는 원인 질환의 종류에 따라 동반되는 증상의 종류나 출현 시기, 경과 등에서 차이를 보인다. 알츠하이머병의 경우 초기에 주로 최근 기억 감퇴가 나타나고 점진적으로 진행하면서 다른 기억력 외 다른 인지기능 저하 증상 및 정신행동 증상이 빈번해지며, 말기에 이르면 사지경직, 보행장애, 실금 등의 신경학적 증상이나 신체적 증상이 출현하는 비교적 일정한 진행 패턴을 보인다. 이에 비해, 혈관성 치매는 원인이 되는 뇌혈관 질환 위치나 침범 정도에 따라 나타나는 증상의 종류나 정도, 출현 시기 등이 매우 다양할 수 있으며, 보행 장애나 운동 마비, 발음 이상 등 다양한 신경학적 증상이 비교적 치매 초기 단계에서부터 동반되는 경우가 흔하다.알츠하이머병과는 다른 뇌 병리에 의해 발생하는 루이체 치매의 경우 환자가 자세히 묘사할 수 있을 정도의 생생한 환시, 인지기능의 악화와 호전 반복, 파킨슨병과 유사한 운동기능의 저하 등이 특징적으로 나타나며, 그 외에도 혼돈이나 실신 증상의 반복, 수면 도중에 꿈 내용을 그대로 행동으로 옮기게 되는 렘수면 행동장애 등이 자주 동반된다.전측두엽 퇴행은 40~50대 중년기에 주로 발병하지만, 노인성 치매로 나타나기도 한다. 이 병에서는 초기부터 주변에 무관심해지거나 충동적인 행동을 보이고, 다른 사람들과의 관계에서 이전과 달리 부적절하거나 기이한 행동을 보이는 경우가 많다. 그래서 주변 사람들은 기억력은 별로 나빠지지 않았는데 “사람 성격이 너무 변했다.”고 느끼게 된다. 또한 초기부터 언어장애가 두드러지게 나타나는 경우도 많은데 말 수가 줄거나 말뜻을 잘 이해하지 못하는 경우가 생긴다.전측두엽 퇴행은 어떤 증상이 특징적으로 나타나느냐에 따라 전측두엽 치매, 진행성 비유창성 실어증, 의미 치매 등 세 가지 증후군으로 구분된다. 즉, 성격이나 행동변화가 주된 임상 증상으로 나타나는 경우를 ‘전측두엽 치매’, 언어 표현 장애가 두드러질 경우 ‘진행성 비유창성 실어증’, 언어나 물건의 의미가 무엇인지 모르는 증상이 심한 경우를 ‘의미 치매’라고 부른다. 


치매의 증상",노인성치매
발목관절의 통증 및 부종이 주 증상이다. 통증은 주로 발목관절의 앞쪽 또는 족배부의 심부에서 느껴진다. 관절염의 정도에 따라 발목 관절의 변형이 심해지면 육안적으로도 변형이 관찰 될 수 있으며 관절 운동이 덜되어서 발목을 움직이기 어려울 수도 있다. 아침에 관절 뻣뻣함이 가장 심하고 활동을 하면서 점차 완화되는 양상을 보인다. 심한 변형이 지속되면 걸음걸이도 이상하고 잘 걸을 수 없을 정도로 통증이 심한 경우도 있다.,발목염증
"무증상일 수도 있으며 질분비물의 증가나 점액고름성 분비물, 불쾌한 냄새, 질/외음부 가려움증, 질/외음부 홍반, 배뇨통 등의 증상이 나타난다.",마이코플라즈마질염
"주로 흔한 것은 곤충과의 접촉 후 1시간 내외에 나타나는 즉시형 반응이다.다음과 같이 다양한 증상이 장기별로 나타날 수 있다. -피부 증상: 전신 두드러기, 전신 부종, 얼굴 붉어짐, 소양감-호흡기계 증상: 호흡 곤란, 연하 곤란, 목 안의 이물감, 천명-순환기계 증상: 어지러움, 저혈압, 쇼크-소화기계 증상: 복통, 설사, 구역, 구토 이와 같은 증상이 단독으로 나타나거나 다장기 침범해서 나타날 수 있다. 특히 아나필락시스는 심한 알레르기 반응으로 다양한 장기가 침범및 쇼크까지 발생하여 사망에 이를 수 있다. 드물게는 수일에서 수주 후에 발생하는 지연성 반응의 형태로 나타날 수 있다. 사구체 신염, 심근염, 혈청병, 뇌염 등이 나타날 수 있다.",곤충알레르기
"만성 후두염의 대부분의 원인은 인후두 역류질환인 경우가 많다. 따라서 만성 후두염 환자들은 발열, 통증, 연하 곤란 등의 염증에서 비롯되는 증상보다는 목소리 변화와 기침, 인두 이물감, 음성피로 등의 증상을 주로 호소한다. 또한 급성 후두염에 비해 실제 성대 부위에 병적인 변화가 동반되어 있을 가능성이 높다.",만성후두염
"질 부위의 불편감, 작열감, 가려움, 성교통, 비정상적 분비물, 때로는 빈뇨 및 배뇨통을 일으킨다.무증상인 경우도 있다.",질건조증
"칸디다 질염의 증상은 흰 치즈 조각 형태의 질 분비물, 외음부 소양감, 작열감, 성교통, 배뇨통 등이 있으며 진찰 소견으로는 질 분비물, 외음부 및 질의 홍반, 부종이 있을 수 있다. 


질염의 임상 양상",칸디다질염
"평소와는 다른 의식장애, 지적 능력의 저하, 행동 및 성격 장애, 수면 양상의 변화 등 신경학적 증상을 보이게 된다. 또한 이러한 간성 뇌증은 보통 진행된 간질환에 동반되어 발생하기 때문에, 황달, 복수, 부종, 거미혈관종 등 만성 간질환의 증상을 함께 보인다. 간성 뇌증이 있는 경우 특징적으로 퍼덕이기 진전(flapping tremor)을 보이게 된다. 퍼덕이기 진전을 확인하기 위해서는 환자의 팔을 앞으로 뻗게 한 후 손등 쪽으로 손바닥을 젖히게 한다. 퍼덕이기 진전이 있는 경우 손바닥을 젖힌 자세를 유지하지 못하여 손목의 굴곡-신전 운동이 반복되는 양상으로 나타난다.",간성뇌증
"만성 단순태선은 일반적으로 30~50대에 잘 발생하며, 여자에게 더 많이 발생한다. 태선화된 붉은 병소가 하나만 나타나며, 발작적인 가려움증이 주된 증상이다. 주로 등, 목, 손목, 발목에 잘 발생하지만 피부 어느 부위에나 발생할 수 있다.양진은 보통 붉은 구진이나 결절 여러 개가 선 모양으로 나타난다. 팔, 허벅지에 잘 발생하고, 간헐적으로 발생하는 참기 힘들 정도의 가려움증이 특징이며, 보통 그 가려움증은 피가 나고 심지어 흉터가 발생할 때까지 긁어야 해소가 된다. 가려움증은 저녁 식후 또는 잠자리에 들었을 때나 충분한 수면을 취하지 못하였을 때, 스트레스를 받을 때 심해질 수 있다.",만성단순태선및양진
"기흉의 두 가지 중요한 증상은 흉통(가슴통증)과 호흡곤란이다. 흉통은 운동과는 관계없이 생기며, 갑자기 발생하는 날카로운 통증이 특징이다. 호흡곤란은 이전에 폐질환이 있었거나 기흉의 정도가 큰 경우에 심하게 나타날 수 있다. 그러나 보통의 경우에는 대부분 가벼운 호흡 곤란만 발생한다.",기흉
"고환이 통증 없이 서서히 커져 단단한 무통성 결절로 만져진다. 약 10%에서는 고환 내 출혈이나 경색(혈액이 제대로 공급되지 않아 조직이 죽는 것)으로 급성동통이 동반되기도 한다. 고환 밖 다른 곳으로 전이된 상태면 복부나 빗장뼈 위쪽, 또는 서혜부의 림프절이 만져지며, 허파로 전이한 경우에는 기침, 객혈, 호흡곤란이 발생하기도 한다. 뼈로 전이하였다면 골동통, 대정맥폐색이 발생하면 하지부종 등이 동반될 수도 있다.",고환암
"갑자기 시작된 호흡곤란이 가장 흔한 증상이며 빠른 호흡이 가장 흔한 징후이다. 호흡곤란, 실신, 혹은 청색증은 대량의 폐색전증(massive pulmonary embolism)을 나타내며, 흉막성 통증, 기침, 객혈은 흔히 흉막에 가까운 원위부에 위치한 작은 폐 색전증(small pulmonary embolism)을 암시한다. 신체 검진에서 젊고 건강했던 환자는 대량의 폐 색전증에도 단지 불안해 보이기만 할 수가 있어 주의가 필요하다. 이런 환자는 중등도의 운동 시에만 호흡곤란을 호소하는 경우도 있어 진단이 애매할 수 있다. 빠른 맥박(빈맥), 미열, 목 정맥의 확장, 특징적인 청진 소견 등과 같은 전형적인 징후가 없는 경우도 있다. 때로 기이성 서맥(느린 맥박)이 있을 수도 있다.애매한 가슴의 통증(흉통)을 호소하는 고령의 환자의 경우 우심실 기능에 이상이 없을 때 폐동맥 색전증의 진단은 더욱 어렵다. 이 연령대의 흉통 환자에서 급성 관동맥 허혈 질환이 가장 흔하므로 이에 대한 검사를 우선적으로 받게 되는데, 심근경색만을 배제한 후 환자가 퇴원하게 되면 치명적인 폐 색전증을 놓칠 수 있는 위험이 있다.또한 심부정맥 혈전이 흔히 동반되기 때문에 한쪽 다리의 통증, 열이나 부종과 같은 심부(깊은 곳) 정맥의 혈전을 시사하는 소견이 나타날 수 있다.",폐색전증
"남성형 탈모는 대머리의 가족력이 있는 사람에서 20대나 30대부터 모발이 점차 가늘어지며 탈모가 진행됩니다. 이마와 머리털의 경계선이 뒤로 밀리면서 양측 측두부로 M자 모양으로 이마가 넓어지며 머리 정수리 부위에도 탈모가 서서히 진행합니다. 여성형 탈모는 남성형 탈모와 비교하여 이마 위의 모발선이 유지되면서 머리 중심부의 모발이 가늘어지고 머리숱이 적어지는 특징을 가집니다. 탈모의 정도가 약하여 남성형 탈모에서처럼 이마가 벗겨지고 완전한 대머리가 되는 경우는 드뭅니다.원형 탈모증은 다양한 크기의 원형 또는 타원형의 탈모반(모발이 소실되어 점처럼 보이는 것)이 발생하는 점이 특징입니다. 주로 머리에 발생하며, 드물게 수염, 눈썹이나 속눈썹에도 생길 수 있으며 증상 부위가 확대되면서 큰 탈모반이 형성되기도 합니다. 머리카락 전체가 빠지면 온머리 탈모증(전두 탈모증), 전신의 털이 빠지면 전신 탈모증이라 구분합니다.휴지기 탈모증은 원인 자극 발생 후 2~4개월 후부터 탈모가 시작되어 전체적으로 머리 숱이 감소하게 되며 원인 자극이 제거되면 수개월에 걸쳐 휴지기 모발이 정상으로 회복됨에 따라 모발 탈락은 감소하게 된다. 정상적으로 모발이 존재해야 할 부위에 모발이 없는 상태, 일반적으로 두피의 성모(굵고 검은 머리털)가 빠지는 것, 탈모증 중에서 빈도가 가장 높은 것은 원형 탈모증과 대머리이고, 이들은 모두 흉터가 발생하지 않는다.",탈모
"폐쇄성 무호흡은 소아에 있어서 편도절제술의 가장 흔한 적응증이며, 폐쇄성 무호흡은 편도 및 아데노이드 비대증과 항상 연관되어 있다. 큰 편도와 아데노이드는 구인두와 비인두를 가득 채우며 기류를 막는다. 이러한 폐쇄 증상은 똑바로 누워 잘 때 중력과 주변 연부조직의 이완으로 더 나빠진다. 기류의 폐쇄는 코골이를 만든다. 편도, 아데노이드 비대로 인한 기류 폐쇄가 있는 환아들은 대부분 밤에 심하게 코를 곤다. 공기의 흐름이 폐쇄되면 무호흡 상태를 초래한다. 무호흡 상태는 환아를 잠깐 잠에서 깨워 환아가 의식적으로 기도를 열어 다시 숨을 쉴 수 있게 만들지만, 무호흡 상태가 길어질수록 산소포화도가 떨어지고, 저산소 상태가 반복되면서 심혈관계에 스트레스가 쌓이게 된다.아이들에게 수면 중에 생기는 폐쇄성 무호흡은 호흡기계 고혈압, 폐심장증, 성장 장애, 발달지연 등과 관련이 있다. 만성 편도 및 아데노이드 비대와 기도폐쇄가 있는 소아에서는 성장 호르몬 분비의 비정상적인 조절로 성장 발육이 느리다고 알려져 있다. 주의력 결핍과 과잉행동은 소아의 수면장애호흡과 연관성이 많으며, 많은 문헌들에서 주의력결핍과잉행동증후군(ADHD)과 수면장애호흡과의 연관성이 밝혀지고 있다. 한 연구에서는 코를 고는 어린이는 코를 골지 않는 아이들보다 주의력, 기억력, 지적수 준이 낮게 측정된다고 보고하고 있다. 야뇨증은 소아의 심한 기도폐쇄를 시사하는 소견이다. 편도 및 아데노이드 비대증 때문에 만성적으로 입으로 호흡하다 보면 소아의 두개 성장에 영향을 주어 치아 부정교합, 턱성장 이상과 함께 안면이 길어지고 아래턱이 뒤로 밀려 자라게 된다.",편도비대
"대체적으로 40-60세 연령에서 호발하며, 25% 에서는 병변 발생 이전에 외상이 선행하는 경우가 보고된다. 가장 흔한 형태로는 고름 물집이나 결절 종기로 시작하여 급격히 중심부부터 괴사하여 주변부로 퍼져나가는 만성 궤양의 형태를 띄게 된다. 통증이 동반되는 경우가 많으며, 화농성의 삼출물이 분비되기도 한다. 상처의 경계는 보라색이나 거무스름한 색으로 보인다. 주로 다리와 몸통에 발생하나 신체의 어느 부위라도 발생할 수 있다. 궤양이 치유되고 난 이후에도 위축성의 흉터를 남기는 경우가 많다.",괴저성농피증
"대부분 특별한 증상 없이 목 한가운데 만져지는 혹으로 발견됩니다. 보통 둥글고 단단하게 만져지며, 염증이 생긴 경우가 아니면 통증도 없습니다. 혀를 내밀거나 침을 삼킬 때 위아래로 움직이는 것을 만져서 알 수 있습니다. 혀 안쪽으로부터 세균이 침입하여 감염되면 갑자기 붓고 통증이 생기며 심할 경우 피부가 발갛게 변하다가 간혹 터져 나오기도 합니다. 


갑상설관낭종 증상",갑상설관낭종
특별한 증상은 없다.,영유아녹변
"구형구축이 일어나면 피막이 두꺼워지고 딱딱하게 만져지고, 더 진행될 경우 보형물의 모양 및 위치 이동 같은 외관상의 변형과 통증을 유발한다.",구형구축
"트리코모나스 질염의 증상은 국소적인 염증반응의 정도와 원인균의 수에 따라 다양하다. 심한 악취가 나는 고름 모양의 질 분비물이 넘쳐 흐르고, 간혹 외음부 쪽의 가려움증도 동반될 수 있다. 그러나 균의 수가 적은 경우에는 증상이 없는 경우도 많다.",트리코모나스증
"염증의 원인 및 염증이 발생한 해부학적 위치에 따라 양상이 다르다. 기본적으로 해당 부위에 통증이 발생하며 부가적으로 붓기, 열감, 발적 등이 동반될 수 있다. 통증은 움직임에 의해 심해지며, 휴식에 의해 호전되는 양상을 보인다. 특징적으로 자다가 깨는 야간통을 호소할 수 있으며 아픈 쪽을 아래로 하고 옆으로 누웠을 때 심해지는 양상을 보인다. 통증이 위치는 어깨 주변뿐만 아니라 상완부로 뻗치는 양상을 보일 수 있다. 감염성 염증의 경우 전신의 열, 오한 등이 동반되는 경우도 있다.",어깨염증
