증상,병명
밤 가려움증 특징 가려움증 옴 진드기 대한 과민반응 주 간의 잠복기 재 감염 경우 즉시 처음 수의 진드기 감염 잠복기 주 내 수 옴 진드기 주로 야간 사람 피부 가장 겉 부분 각질 층 내 굴 이 때 진드기 분비물 알레르기 반응 유발 가려움증 굴 시작 부분 인설 살 비듬 이 옴 진드기 쪽 융기 발견 굴 하부 수포 물집 농포 고름 형성 기도,옴
비용 종은 크기 경우 증상 점점 크기 증가 증상 수 초기 증상 비용 종 크기 위치 정도 코 호소 후각 감소 미각 변화 호소 양성 비루 물 콧물 재채기 등 알레르기 비염 증상 호소 콧등 두부 앞 이마 의 통증 이차 부비동염 경우 더욱 또한 농성 후 비루 누런 녹색 콧물 코 뒤 것 지속 관염 자극 기침 유발 천식 기도 폐쇄성 비음 호소 경우 아주 경우 해부학 변화 콧등 기도,비용종
노인 양 주파 고음 영역 경도 중등 도의 청력 감소 소리 나 방향 것 전형 증상 노인 말소리 이해 경우 대개 남자 여자 연령 시작 진행 속도 배 정도 주파 영역 청력 감소 더,노인성난청
임신 주 전 이상 유산 발생 유산 증상 보통 질 출혈 하복부 통증 두 증상 모두 증상만 수도 증상 정기 산전 진찰 위해 시행 초음파 검사 처음 발견 수도,습관성유산
가장 증상 수면 발작 수 수면 엄습해 것 피 수 것 이 증상 졸도 발작 즉 근력 손실 증상 일어난다 다른 증상 수면 각성 사이 수면 요소 반복 갑자기 수가 잠 때 때 환각 증상 수면 시작 때 수면 마비 로 아침 때 가장 일어나며 의식 근육 수,기면증
파킨슨병 주 증상 서동 증 운동 안정 시 근육 강직 등 운동 장애 파킨슨병 치료 운동장 애가 점점 진행 걸음 걷기 일상생활 전혀 수행 수 기도 서동 증 운동 은 움직임 상태 의미 걸음 손동작 외 말 얼굴 표정 세수 화장 목욕 식사 옷 등 일상생활 여러 동작 파킨슨병 왼쪽 오른쪽 한쪽 먼저 시작 경우 환자 보행 시 한쪽 팔 덜 것 관찰 경우 안정 시 힘 팔 규칙 초기 본인 손 인지 경우 팔 손 물건 즉시 경우 일반 사람 보행 시 팔 힘 때문 보행 시 안정 시 관찰 경우 또한 환자 자세 걸음 보폭 종종걸음 병 더 진행 경우 균형 장애 발생 자주 파킨슨병 아주 서서히 시작 진행 때문 언제 병 시작 파킨슨병 가지 특징 증상 서동 증 안정 시 근육 강직 이 수년 전 다른 증상 호소 환자 즉 계속 무력감 팔다리 느낌 기분 화 등 증상 수 걸음걸이 자세 얼굴 무표정 것 먼저 수도 우울증 소변 장애 수면장애 등 증상 그 목 허리 통증 등 초기 수 글씨 때 글자 크기 점차 말 때 목소리 것 이유 병원 경우 또 걸 때 팔 덜 다리 느낌 등 병원 방문 파킨슨병 발견 경우 위 설명 바 파킨슨병 주로 증상 운동 기능 관련 것 이외 다른 계통 이상 증상 자주 동반 증상 비운 동성 증상 비운 동성 증상 자율신경계 증상 기립 저혈압 소변 장애 기능 장애 위 장관 장애 침 장애 변비 인지 기능 장애 경도 인지 장애 치매 우울 불안 충 조절 장애 정신과 증상 환각 망상 수면장애 렘수 장애 불면증 낮 동안 졸림 통증 피로 후각 장애 등 파킨슨병 환자 특징 걸음걸이,파킨슨병
가장 증상 기침 호흡 곤란 등 호흡기 증상 발열 오한 근육통 등 신체 전반 증상 동반 설사 등 위장 관계 증상 두통 및 의식 저하 중추신경계 관련 증상 동반 수 호흡기 증상 위장 관계 증상 중추신경계 관련 증상만 사례,조류인플루엔자
대부분 임신 동안 문제 임신부 통증 출혈 갑자기 발생 다행 도 첫 출혈 생명 위험 줄 정도 경우 일반 첫 출혈 저절로 재발 태반 조기 박리 달리 소모 응고 장애,전치태반
우울 감 삶 대한 흥미 및 관심 상실 우울증 핵심 증상 우울장애 가장 증상 자살 사고 우울증 환자 자살 생각 실제 자살 일부 우울증 환자 자신 우울증 것 알 못 일상 생활 위축 기능 때 자신 기분 문제 대해 호소 거의 대부분 우울증 환자 무기 감 삶 대한 에너지 상실 호소 대부분 일 끝 어려움 호소 학업 및 직장 정상 업무 장애 과업 실행 동기 못 우울증 환자 정도 수면 장애 호소 아침 잠 못 일찍 밤 사이 자주 증상 환자 식욕 감소 체중 저하 일부 환자 식욕 증가 수면 비 전형 양상 보 불안 증상 정도 증상 성욕 저하 등 성적 문제 보 절반 정도 환자 하루 동안 증상 정도 변화 일반 아침 증상 오후 항 집중 저하 인지 기능 저하 증상 상당수 수 일부 우울증 환자 신체 증상 주로 호소 경우 경우 내과 검사 반복 시행 원인 경우 우울증 진단 치료 고생 경우 원인 신체 증상 지속 때 우울증 의심,우울장애
위선 암 전혀 증상 경우 격심 통증 출혈 위염 위궤양 등 증상 구별 경우 특징 증상 일반 소화기 증상 상 복부 불쾌감 통증 소화 불량 등 위염 질환 증상 환자 무시 수 일반 위선 암 초기 증상 경우 대부분 약간 소화 불량 상 복부 불편 감 정도 성인 장 노년 층 사람 소화기 관련 이상 증상 생기 반드시 검진 보아 위선 암 진행 대개 입맛 체중 감소 상복 부의 통 불편 감 팽만감 호소 의욕 구역질 위암 증상 위 다른 질환 구역 치료 후 그냥 어도 며칠 내 소실 위암 투약 호전 며칠 후 재발 경우 암 발생 위치 위 입구 분문 부인 경우 음식 기 식후 즉시 구토 통 명치 국한 가슴 방사 경우 위 출구 유문 부 암 생기 음식물 장 배출 장애 때문 위 내 음식물 류 상 복부 중압감 식후 정도 시간 지난 후 구토 일어나며 악취 나 경우 진행 위암 때로는 배 덩어리 수도 출혈 경우 흑색 변 토혈 수도 이로 빈혈 경우 안면 빈혈 여러 증상 위선 암 위 천공 경우 급성 복통 또 병 진행 간이 기타 장기로 전이 경우 이로 증상 발생 수도 복막 전이 경우 복수 고이 경우 따라서 말기 특이 증상 증상 조기 진단 조기 발견 위해 증상 유무 위 내시경 적극 시행 것 권장 우리나라 위암 발생 나라 세 이후 소화기 관련 증상 번 내시경 검사 시행 것 세 이전 지속 소화기 증상 가족 중 위암 환자 경우 위 내시경 검사 시행 것 권장,위선암
막외 출혈 증상 출혈 부위 출혈 량 및 사고 이후 과시 처음 증상 전혀 약간 두통 수도 출혈 진행 증상 막외 출혈 환자 정도 사고 이후 이내 신경계 증상 간혹 수일 증상 의식 상태 초기 두통 오심 등 증상 수 일단 증상 의식 저하 혼수상태 진행 거나 반신 마비 신경증 상이 수 진단 치료 요구 사고 이후 충격 시간 동안 의식 회복 별 증상 갑자기 의식 소실 및 혼수상태 진행 경우 자주 관찰 이 때 앞뒤 의식 소실 사이 의식 상태 시간 명료 기 명료 기 환자 상태 일견 양호 진단 치료 지연 위험,경막외출혈
식후 포만 감 위 내 음식 계속 것 증상 말 조기 만복 감 식사 시작 곧 배 더 이상 식사 수 느낌 말 상 복부 팽만감 상복 부가 팽팽하 팽창 것 느낌 구역 토 것 증상 말,소화불량
난독증 정규 교육 시작 또래 학업 수행 뒤 교사 부모 처음 발견 어려움 뿐 계산 주의력 또래 관계 등 여러 영역 어려움 동반 경우 말 발음 혀 소리 지속 기도 글자 공부 책 관심 독서 경험 경우 초등학교 저학년 때 때 오류 음절 단어 음운 변동 단어 단어 속 자음 모음 순서 모습 초등학교 고학년 다음절어 때 조사 등 기능 때 생략 대치 경향 맞춤법 자주 작문 능력 날짜 사람이름 전화번호 청소년기 독서 공부 맞춤법 실수 성인기 때 지속,난독증
낮 안과 자기 직전 시간 여러 번 소변 가지 동안 대부분 소변 보지 푹 편이 소변 자주 가지 막상 화장실 가면 소변 안 소변 느낌 잔뇨감 동반 기도 소변 자주 마렵 소변 볼 수 상황 속옷 소변 일 거의 만약 소변 못 참고 과민성 방광 진단,소아빈뇨
무 월경,무월경
청력 감소 이명 어지럼증 등 청신경 압박 증상 병원 경우 대부분 절반 이상 환자 초기 어지러움 이명 호소 감각 신경 난청 서서히 진행 청력 저하 노화 현상 생각 초기 병원 경우 간혹 돌발 난청 형태 수도 종양 압박 청신경 달팽이관 혈류 장애 발생 것 생각 종양 점차 위쪽 삼차 신경 압박 얼굴 부위 통 감각 이상 발생 수 아래쪽 뇌신경 압박 음식물 쉰 목소리 등 하부 뇌신경 장애 증상 수도 종양 더욱 소뇌 압박 운동 실조 및 평형 기능 장애 초래 제 뇌실 압박 뇌척수액 순환로 차단 폐쇄성 증 초래,청신경초종
대부분 췌장 물 증상 발견 낭 종성 병변 자체 복통 췌장염 염증 고열 황달 수 관내 유두 점액 종양 때로는 점액 췌관 폐쇄 췌장염 증상 수 점액 낭종 장액 낭 종도 크기 매우 커서 췌관 담관 막 경우 췌장염 담관 폐쇄되면 황달 수 점액 낭종 관내 유두 점액 종양 암 악성 종괴 주변 조직 침범 전이 복통 식욕부진 체중 감소 등 증상 수,췌장물혹
환자 증상 대부분 빈혈 백혈구 증가 감소 혈소판 감소 기인 피로 및 쇠약 감 식욕부진 체중 감소 등 증상 수 발열 등 감염 징후 점 출혈 의 출혈 반상 출혈 점 출혈 출혈 등 출혈 증상 관찰 수 그 비장 비대 비장 간 비대 간이 림프절 종대 림프절 부어 오름 흉골압통 가슴 중앙 뼈 통증 등 관찰 수 중추신경계 침범 경우 오심 구토 경련 및 뇌신경 마비 등 백혈구 감소 증상 낫 감염증 구내염 구강 점막 염증 폐렴 요로감염 원인 불명 발열 등 적혈구 감소 증상 안면 창백 호흡 곤란 전신 태감 등 혈소판 감소 증상 피하 출혈 점막 출혈 잇몸 출혈 소화관 출혈 뇌출혈 등 기타 증상 백혈병 세포 증식 간 비장 종대 부어 오름 뼈 관절 통증 등,급성골수성백혈병
공성 망막박리 후 유리 체 및 유리 체 출혈 등 증상 수 후 유리 체박리 증상 날파리증 광시 증 대표 실 점 거미줄 그림자 구름 등 표현 날파리증 경유 두부 유착 경교 조직 농축 유리 체 동반 유리 체 출혈 후 유리 체박리 유리 체강 내 환자 자각 것 후 유리 체박리 초기 유리 체 감각 망막 견인 기계 자극 불빛 듯 광시 증 망막 열공 발생 경우 더욱 광시 증 악화 망막 열공 발생 의심 광시 증 주로 망막 열공 망막박리 발생 위치 주로 이 시야 망막박리 적도 부 앞쪽 국한 전임 망막박리 시야 장애 대개 적도 부의 뒤쪽 망막박리 확대 시야 장애 커튼 듯 서서히 중앙 쪽 진행 망막박리 위치 방향 시야 장애 호소 가령 적도 부의 뒤쪽 진행 상이 망막박리 때 환자 하비 시야 장애 호소 또 다른 주요 증상 중심 시력 저하 망막박리 시력 상실 및 변형 시 원인 황 반박 리,망막박리및망막열공
맥 부정맥 맥박 수로 심박출량 감소 초래 이차 주요 장기 혈 류량 감소 어지러움 실신 호흡 곤란 무기 운동 능력 감소 인지 능력 감퇴 등 증상 수,서맥
아래 눈꺼풀 지방 막 불 코 옆 골격 선 그림자 피부 색소 침착 푸르스름해 보이,다크서클
급성 막 출혈 가장 형태 두부 외상 경우 의식 장애 동반 응급실 도착 때 혼수상태 경우 볼 수 초기 인지 기능 지남력 사물 지적 수 능력 이 저하 의사소통 자꾸 잠 경향 보 출혈 계속 뇌 부종 이 뇌압 증가 환자 의식 악화 반신 마비 동공 확대 호흡 곤란 등 환자 혼수상태 출혈 뇌 실질 손상 경우 환자 의식 상태 양호 두통 호소 경우,급성경막하출혈
초기 무증상 비 특이 증상,자궁경부상피내종양
증상 발생 흡입 원인 물질 성상 크기 용해도 면역 반응 유발 능 등 흡입 강도 빈도 폐 및 전신 면역 반응 정도 결정 증상 발현 시간 크게 급성 성형 급성 원인 물질 노출 후 내 기침 호흡 곤란 고열 오한 근육통 무력감 등 독감 증상 증상 동안 지속 소실 반복 노출 경우 아주 속도 회복 재차 원인 물질 노출 증상 재발 계속 노출 체중 감소 식욕 부진 동반 노출 동안 아무 증상 성형 비교 소량 원인 물질 장기간 반복 노출 경우 수 폐 수 조직 손상 이로 점진 호흡 곤란 기침 근육통 체중 감소 등 증상 관찰 수 발열 경우,과민성폐장염
제 군인 급성 세균 전립선염 오한 허리 통증 회음부 및 직장 통증 의 소변 마려우 수 절박 하루 이상 소변 빈뇨 배뇨 곤란 갑자기 소변 급성 폐 등 증상 발생 권태 감 근육통 관절통 증상 동반 기도 제 군인 만성 세균 전립선염 증상 배뇨 곤란 절박 빈뇨 야간 수면 시간 배뇨 자주 야간 뇨 회음부 통증 불편 감 하부 허리 통증 등 발생 제 군인 만성 비 세균 전립선염 증상 감별 위 검사 제 군인 만성 비 세균 전립선염 증상 통증 불편 감 통 주로 골반 부위 즉 회음부 성기 부분 치골 상부 발생 허리 성기 바깥 부분 사정 시 통증 발생 경우 제 군인 무증상 염증 전립선염 말 그대로 증상 경우,전립선염
체중 감소 수 기대 체중 이하일 때 저체중 정의 결핍 피부 머리카락 손톱 점막 신경계 포함 환자 전신 영향 위팔 뒤쪽 두 손가락 영양실조 환자 일 때 피하지방 소실 모습 관찰 수 팔다리 근육 위축 머리카락 말초 부종 단백질 결핍 증상 증일 때 혈중 알부민 농도 면역 상처 치료 지연 따라서 외상 수술 상황 회복 저하 열량 부족 증인 사람 머리카락 피부 부종 상처 치유 지연 혈중 알부민 트랜스 페린 농도 감소 등 증상 또한 림프구 감소 피부 면역 반응 저하 비타민 결핍 구진 각막염 비타민 결핍 일 때 모낭 주위 출혈 비타민 결핍 시 반상 출혈 수 아연 발진 생기 나이아신 결핍 피부 노출 부위 색소 과 증 수 필수 지방산 결핍 지루 피부 철분 결핍 손톱 변형 단백질 결핍 손톱 횡측 색소 증 관찰 수 비타민 결핍 일 때 각막 혼탁 수 티아민 결핍 안구진탕 눈 근육 마비 수 입 검사 통해 염 염 리보플라빈 나이아신 결핍 의심 수 혀 염증 리보 민 나이아신 비타민 결핍 관련 생각 수 치매 기억 저하 등 알코올 남용 티아민 결핍 나이아신 트립토판 결핍 말초신경 병증 때 피리독신 비타민 결핍 의심 수,영양실조
